New motor vehicles (55),Net purchases of used motor vehicles (56),Motor vehicle parts and accessories (58),Furniture and furnishings (parts of 31 and 32),Household appliances (part of 33),Glassware tableware and household utensils (34),Tools and equipment for house and garden (35),Video audio photographic and information processing equipment and media (75 76 and part of 93),Sporting equipment supplies guns and ammunition (part of 80),Sports and recreational vehicles (79),Recreational books (part of 90),Musical instruments (part of 80),Jewelry and watches (part of 119),Therapeutic appliances and equipment (42),Educational books (96),Luggage and similar personal items (part of 119),Telephone and related communication equipment,Food and nonalcoholic beverages purchased for off-premises consumption (4),Alcoholic beverages purchased for off-premises consumption (5),Food produced and consumed on farms (6),Garments,Other clothing materials and footwear (13 and 17),Motor vehicle fuels lubricants and fluids (59),Fuel oil and other fuels (29),Pharmaceutical and other medical products (40 and 41),Recreational items (parts of 80 92 and 93),Household supplies (parts of 32 and 36),Personal care products (part of 118),Tobacco (127),Magazines newspapers and stationery (part of 90),Housing,Household utilities,Outpatient services,Hospital and nursing home services,Motor vehicle services,Public transportation,Membership clubs sports centers parks theaters and museums (82),Audio-video photographic and information processing equipment services (parts of 77 and 93),Gambling (91),Other recreational services (81 94 and part of 92),Food services,Accommodations (104),Financial services,Insurance,Communication,Education services,Professional and other services (121),Personal care and clothing services (14 and parts of 17 and 118),Social services and religious activities (120),Household maintenance (parts of 31 33 and 36)
0.737412928550355,0.528978840846365,0.467119188380412,0.464391027125499,0.449623784180586,0.443101711983888,0.44022862702177,0.377666632642641,0.352271222354654,0.341635065423114,0.336023260470264,0.319511886925287,0.270007221123351,0.256026942969563,0.23460074957801,0.229753015508323,0.221005092726053,0.210970464135022,0.188919232351951,0.147475224162341,0.145733733804894,0.138799914584668,0.133540105108983,0.129475261496381,0.129262926292628,0.123978585517048,0.120532754776111,0.0918937244615744,0.0915587581302946,0.0900432900432883,0.0899836904561043,0.0715743454332636,0.0699245133094939,0.0656565656565726,0.0537106176721055,0.0262993508036417,0.021677083709674,0.014349822584007,0,-0.0151831163745915,-0.0184638109305764,-0.038813283846395,-0.0592931410541471,-0.108354719133164,-0.112278810742835,-0.148135567632853,-0.155708669080153,-0.170773967565411,-0.431427860283747,-0.538056597737254
2.95279124035182,0.911784818782765,0.579298530339911,0.553597075336199,0.454781308183017,0.360567398367539,0.320320320320322,0.31749283080705,0.303778013916152,0.291454148017078,0.284021747950984,0.275681173384723,0.267554720633023,0.254045916447117,0.252308152356743,0.250397590769125,0.229472036430911,0.228963938179734,0.224865681377347,0.222975295908845,0.217817468961012,0.209461899602744,0.20641774306415,0.147529328119448,0.13786566714058,0.127742711151191,0.124556864999525,0.112023423079366,0.109093954411314,0.105294825511426,0.10121996697033,0.092764378478664,0.079421809228819,0.0783547904913418,0.0559056312943766,0.0466981650368033,0.0404094827586151,0.014349822584007,-0.00252009777979382,-0.00547975231519615,-0.0245730433714231,-0.0704537996795744,-0.104318292091221,-0.155400155400158,-0.162524134222941,-0.262339922914334,-0.516167924119548,-0.671843643661111,-0.693439459720209,-0.900300100033343
3.1163248858243,2.05685232262538,0.530086717428091,0.500758291126568,0.472239087903932,0.444479034252561,0.389454763331335,0.331161200726419,0.324626073238066,0.320902580732333,0.301798472530179,0.275133683906903,0.268741951738427,0.238144543383726,0.23359028264424,0.22065992713091,0.218809830813112,0.203156743241132,0.202439933940653,0.199883346768119,0.189264895147249,0.188826845782416,0.183787448923141,0.180014944636916,0.167370450539961,0.164132271300987,0.159305647110523,0.147071753431005,0.119657113713489,0.108014689997845,0.10662864593806,0.098675833969956,0.0860326063578147,0.0810334143667528,0.0674325072851219,0.0661337338071647,0.0600083489876872,0.0152774771792726,0.00374321542205477,0,-0.0109586038738637,-0.0196144362250646,-0.0704310868245295,-0.0733470376482637,-0.106142021815977,-0.132473726044335,-0.162388663802423,-0.176999975070424,-0.395683453237409,-0.898449678315331
2.10851230327798,2.09040827107388,0.538506601775494,0.49502752619428,0.441941413430325,0.439537709749982,0.436389369397701,0.428280316374815,0.394112937988796,0.332621842760587,0.318028225004966,0.303985908690585,0.259049925985733,0.256631649637836,0.232382676927719,0.208419409631359,0.181460759110837,0.177875434879282,0.172256517957529,0.170122275385435,0.164295235438172,0.137970407726347,0.130456917398495,0.120135581584931,0.112658444369732,0.11232568970713,0.0916410872369748,0.0894006579888436,0.0747453984864051,0.0698812019566786,0.0691103026509691,0.0562717413546151,0.0103550836360563,0.0101450745662997,0.00722099866411844,0.00280441976555264,0.00240049930385992,0.000978837532546647,0,-0.00125294441938317,-0.00187150262946171,-0.0193375297295499,-0.0215936082919477,-0.0340012143290824,-0.0723861366071129,-0.0976183029579321,-0.133025895707698,-0.154888594641422,-0.384315138413501,-1.46815723851952
2.00428962354856,0.677966101694919,0.523431245766363,0.433255269320846,0.399606541251692,0.355314664257755,0.350006363752065,0.33364289890964,0.331882978584404,0.328786827977708,0.31727146539758,0.311673169200414,0.279014544375185,0.230423932196359,0.22682594888855,0.220997914526722,0.206785448075212,0.204869857262802,0.185893350329295,0.177323103154303,0.162986433009316,0.141727243633705,0.126055025759072,0.120135581584931,0.113445213785549,0.104234757875021,0.103874904935915,0.0841919960200184,0.0839870057840105,0.0744716862517499,0.0696054315831714,0.0672777731057043,0.0532866440832761,0.0351008703825946,0.0338169152209966,0.0112946491599579,0,0,-0.00268211565283005,-0.00486724586892251,-0.0312684152926586,-0.0453458652815542,-0.089972552636645,-0.0911399573500393,-0.0971830579560258,-0.100488084984211,-0.180512460238473,-0.209983422361396,-0.227401932916427,-1.59641306831163
1.51647075896096,0.726216412490925,0.546787255423535,0.355344980752144,0.321852332228471,0.315485848206235,0.295122708915807,0.291757840991972,0.227465811614458,0.220168454468654,0.218420094648712,0.207639879537173,0.204291421061538,0.195332579418113,0.187248087847913,0.165430182100453,0.157248486065109,0.133296306581506,0.13152069172071,0.12499577716969,0.124939320871231,0.10944340212633,0.0939754593199282,0.0841113634452014,0.0831522759582611,0.0794281175536149,0.0793505462979886,0.0706071245490344,0.0388183688521411,0.0287943962579066,0.0237901033170192,0.0125464217605102,0,-0.00187139755970141,-0.0117692058728358,-0.0360516259283313,-0.036648624267029,-0.0446485521112372,-0.0581487230858972,-0.0709550100889171,-0.0730140186915862,-0.074156470152024,-0.0913898353208357,-0.107655211787716,-0.107665805340229,-0.114090131203648,-0.211154708750005,-0.301004651890076,-0.376709524199492,-1.24082488640335
1.23170985071083,1.15040477204943,0.756830063214993,0.52515459432585,0.440568243121738,0.379251578214634,0.27407520896107,0.256508913684754,0.236266981689311,0.218693543786252,0.182614596828919,0.17046637518218,0.169406897535573,0.162246049661396,0.160926939169611,0.145368492224477,0.143548656317812,0.116365175076694,0.112167353691706,0.111431512151139,0.109217999126251,0.0735109202406455,0.0706097028838911,0.0697878689431978,0.054674685620563,0.0483594291762479,0.0426129242492597,0.0325241329066121,0.0284279351843016,0.0219902466788306,0.0146258301301216,0.0144050705848479,0.00561482313307475,0,-0.0130849721205695,-0.0200976169968466,-0.0304302842188557,-0.0341005967604409,-0.0421295372402949,-0.0727943032587201,-0.0855480780198444,-0.0913898353208357,-0.114090131203648,-0.145868280942311,-0.225225225225227,-0.272628359097534,-0.331943801142498,-0.34454069397543,-0.838242621413288,-1.46788240585518
0.823217524766292,0.818320970210766,0.647080537641413,0.460729746444037,0.392850127676292,0.376213073404304,0.321518566062854,0.310655483069278,0.286020736503397,0.266068600961848,0.260113291049513,0.249456827874791,0.201429499675114,0.187947132290526,0.169362350749432,0.156886307497158,0.150150150150149,0.145265362656666,0.142608144509585,0.125383636499736,0.115389479008599,0.114701356833128,0.113153491507467,0.0776004054225288,0.0681212168395673,0.0488725980228792,0.0397091234825971,0.0306497752349847,0.0220416902827629,0.00501271977643529,0.00169570562550773,0.000965008781580086,0,0,-0.00250325423050146,-0.00905621320913541,-0.0143988480921527,-0.0149246684972256,-0.0264177527298348,-0.0407041823547375,-0.0515126564908042,-0.0546746856205593,-0.177680418644273,-0.182779670641679,-0.220376823772683,-0.271980302900173,-0.412283743690515,-0.44343722714385,-0.884849575572152,-1.83419332645339
0.86057325282809,0.497512437810947,0.366435719784453,0.332805071315375,0.322297099326111,0.312527904277167,0.246650223318445,0.246160432386152,0.229053646775161,0.22324228058294,0.213899799007944,0.20996067685628,0.206952484828145,0.204159755008293,0.182487122884475,0.171281758492718,0.158526059922851,0.146145414687611,0.139599813866916,0.132300867738041,0.129133681432821,0.109890109890109,0.106237909491647,0.105123053316033,0.0938357153168775,0.0866021395822777,0.0803364680308061,0.0783592259471222,0.0631193587073235,0.0571615221296747,0.0538502961766311,0.0337644797672843,0.00168834074093146,0,0,-0.005173171930369,-0.0465278585553045,-0.0592667852002404,-0.072388232568917,-0.0814536340852157,-0.0916410872369785,-0.0935356806464357,-0.0993210522547527,-0.100813710664645,-0.165680473372779,-0.178057466217866,-0.218277546708923,-0.311579910242118,-0.554957342831112,-1.31300296484541
4.18207510297345,1.40005702879954,0.665842943437678,0.430107526881722,0.390048492515286,0.388161086851039,0.350783712979001,0.344348198053683,0.285067493921357,0.279303162279872,0.275330396475774,0.270046066681965,0.245569079649795,0.23970570784384,0.237573099415204,0.207882567561835,0.195950359242329,0.192765051946423,0.177504693633727,0.171539961013637,0.158917154462568,0.1345240139676,0.12724789011771,0.114481969089867,0.112402756825514,0.105125726978317,0.0850340136054376,0.0812310731599523,0.0721513522464523,0.0660398880924099,0.0538349483817813,0.0504149538509265,0.0498603909054577,0.0377857547704548,0.0336598337204193,0.0173127269656274,0.0152100152100173,0.00906254450356858,0.00719942404607821,0.00593913754585174,-0.0473782515602927,-0.067254151460309,-0.0723840407666894,-0.0852034231728268,-0.0916410872369785,-0.147152237128963,-0.251507826044491,-0.275704474609106,-0.391719852767366,-0.68805153715669
2.25988700564972,0.4970476778003,0.468046405359246,0.460362047440703,0.441779741243294,0.428534223548072,0.340413943355119,0.328984052637453,0.286698996553514,0.281498738109106,0.227813243209418,0.224933752387998,0.220531480868891,0.215343659655276,0.212973104539368,0.195965663407671,0.157082002129931,0.149476831091181,0.11544853659465,0.114481969089867,0.110998990918265,0.10213879867648,0.101458465440711,0.09748316199929,0.0905867432771694,0.0757516898453862,0.072374838729979,0.0719812848659333,0.071450444013473,0.070108349267047,0.0564802817369407,0.0280843654337633,0.0268600590921301,0.0221914656295027,0.00602881774884138,0.00287306786186381,0.00186438465984059,0,-0.067170445004198,-0.0743035250750257,-0.08643042350908,-0.0864564146900763,-0.0874968928660199,-0.0879121548838476,-0.124200203664789,-0.137544574630666,-0.178963168225377,-0.209445333619233,-0.273261431160099,-0.320559878627709
1.05505165028975,0.847933513027854,0.506078597681651,0.46719943795556,0.411184210526313,0.404199017127575,0.395247562245575,0.381819132799828,0.377155172413797,0.264026402640264,0.244587120264598,0.236015528498323,0.228963938179734,0.223907547851206,0.21986215452688,0.203030538906623,0.181884321571476,0.156706507304113,0.154000880005027,0.152169777995163,0.124327956989253,0.123042505592845,0.112164780258994,0.107327873978484,0.10215777146559,0.0918937244615744,0.0773844070419842,0.0764148844587605,0.0676389769604713,0.0644429055093913,0.0608532094140764,0.0590889330648992,0.0405926527298576,0.0299911226277002,0.0265524909555633,0.0183220652631988,0.018108912171777,0,-0.00125620249984415,-0.0111027353633812,-0.0501297475819766,-0.0690544985371355,-0.10432322517903,-0.107230985879099,-0.13549447013194,-0.164776205394113,-0.191286076752299,-0.222208377463499,-0.231304643069348,-0.321243777434466
1.10911270983214,0.478887885504749,0.464227198252321,0.461562330307963,0.445292620865138,0.39298840825559,0.386126772595248,0.383387825003889,0.381733352184358,0.33343753256226,0.27828721064973,0.272369615656206,0.250880024893522,0.221686479895807,0.163615669164378,0.162634007102798,0.123035624405795,0.123033658493717,0.114795541543751,0.114090131203648,0.108175717931817,0.105259583715323,0.0918937244615744,0.0907276356378143,0.0741918388977192,0.0672894856266574,0.0672043010752743,0.0503239604956907,0.0339145587014237,0.0216450216450189,0.0189307196726792,0.0126486213002819,0.00965064659332141,0.00294802629638991,-0.000967220884229292,-0.00609033798330364,-0.00719786943064922,-0.0207087572157113,-0.044338989550378,-0.0525213183441009,-0.0891903774888532,-0.109782313777055,-0.138667128356066,-0.179412713778637,-0.248499163468163,-0.269197119590821,-0.357762818070199,-0.518828928988853,-0.785887716168672,-3.2376983490944
1.30198915009042,1.12937287668717,0.382070474635728,0.380172964188286,0.358074581820045,0.34473373854668,0.310892940626465,0.285477006124779,0.228180262407303,0.202195262853847,0.201189723283934,0.198774225608752,0.170974554963288,0.165473716616638,0.164079507503086,0.151157869278677,0.145936981757873,0.140507088503676,0.126771066368381,0.106980701355375,0.101853738032191,0.100910925653193,0.0842921566148291,0.0794975753239502,0.0681440292201592,0.0514143150938932,0.0323238350987095,0.0251193167545886,0.0243506493506536,0,-0.0112242893621772,-0.0227602990353108,-0.0243896490329483,-0.0319047112623649,-0.0579002550740948,-0.0602046959662816,-0.0656254101588131,-0.0724834647096125,-0.0829124896359372,-0.0913080616182153,-0.125132351525651,-0.12518061843753,-0.12689291913569,-0.21742890321943,-0.275681173384727,-0.308450776934595,-0.43199288482307,-0.471761692950527,-0.79289838834784,-0.995902742470911
2.06978661049546,0.686674954123008,0.303506884087964,0.301733211704443,0.282298522184243,0.271166013859592,0.232702451132486,0.21957702530914,0.213617354153506,0.198004180964776,0.169137399263756,0.166282715258174,0.164313611486788,0.155380618040916,0.15147826557386,0.13748520440681,0.129150129150128,0.125338753387538,0.122877247549654,0.113700966458212,0.108668182966894,0.105471881196473,0.0819520448356981,0.07235890014472,0.062260799501912,0.0516189582355701,0.000455360964638866,0,0,-0.00129610908054338,-0.0124161907126904,-0.0322925205554325,-0.0395526949768077,-0.0743099787685756,-0.0829124896359372,-0.0985610092647341,-0.100410501757187,-0.111064347175457,-0.112058872721192,-0.125458405713186,-0.130098702277907,-0.15385601641131,-0.186593143398224,-0.220373396721637,-0.228824076946943,-0.458205436184885,-0.479762146090949,-0.605114725371011,-0.936032776099764,-1.84450956731598
2.1362210781703,0.470599198583543,0.341343903983267,0.287091877266255,0.257918085216136,0.213124420857554,0.193449402975121,0.193362193362197,0.180962721679334,0.164586886913853,0.155940489737431,0.143305213065115,0.135116876097818,0.113700966458212,0.111877994103275,0.104878456806808,0.0990883868410582,0.0846195505009417,0.0830037595820565,0.0819585448392557,0.0725436712901114,0.0570154978489631,0.0157025312480371,0.0142461211697364,0.00251914550584894,0.00248404004272729,-0.00180972546464838,-0.00185732062925418,-0.00312343828086462,-0.00839963041626331,-0.0200959878951227,-0.0207635806794874,-0.0578871201157775,-0.06030756859986,-0.0724332912752941,-0.0913807334040821,-0.100791936645069,-0.10599124658498,-0.13573706417086,-0.162460110240792,-0.183436206340944,-0.188311827266696,-0.195110754045672,-0.293319324052184,-0.322757444735396,-0.427529549836532,-0.447791573376755,-0.458205436184885,-1.19306170908985,-1.32189489586706
2.84191829484903,0.313931346816942,0.291808518029598,0.257400257400257,0.247606470782435,0.241506119984628,0.235217779219724,0.216796744713495,0.180570603105812,0.168732695431169,0.16459744168548,0.13912279417149,0.138776062821548,0.115707260630608,0.105099424055151,0.104119435068103,0.0901074853575305,0.0819520448356981,0.0791272651801123,0.0772946859903367,0.0650387841573119,0.0607318184118633,0.0596134538152585,0.0528366686480449,0.0524076700166409,0.0497798200268074,0.038453681339153,0.0254299434627292,0.0236280938035331,0.0140350877193033,0.00248404004272729,0.00185721714582865,0,0,-0.00181346680449372,-0.0019342733902028,-0.0171700348551703,-0.0716453684525886,-0.107455295093265,-0.110156145288839,-0.146733318411304,-0.168232973662841,-0.185320127025249,-0.192854100482346,-0.215331610680451,-0.216989569619637,-0.280284386108835,-0.383570050850431,-0.532650598864067,-1.67767898414771
2.02926044091863,0.991484184914837,0.417246175243391,0.400554614081039,0.388639760837065,0.356368476417424,0.290613193838999,0.235511817646561,0.224209116014544,0.216606498194942,0.213141218983933,0.189280733213789,0.166566961091363,0.151351181793939,0.145407545035951,0.143589743589745,0.130077568314639,0.124322442687349,0.11334475848499,0.112304750170063,0.107763669587217,0.086897385522137,0.075548488116343,0.054438698137423,0.0437685942592155,0.0329967663169025,0.0306161500191286,0.0207352113510491,0.0112025990029722,0.00580012760280635,0.00503100355943401,0.00371484824844467,0,-0.000839651712466101,-0.000967220884229292,-0.00527426160337556,-0.0376541466628984,-0.0472478147885684,-0.0539619905229253,-0.0689915517892252,-0.0707994336045292,-0.092918358141636,-0.111178237594186,-0.181958672947976,-0.185183391137548,-0.215280523702821,-0.267379679144382,-0.325578642041084,-0.33003300330033,-0.808723054184442
1.34857079301524,0.979067183229724,0.677900445477434,0.44021294021294,0.34244535763206,0.328351449275358,0.303239145416952,0.299603749879192,0.277691538169648,0.250134687908872,0.249046857705082,0.234919036831956,0.221561424989799,0.209983201343896,0.193203447055557,0.175067382049924,0.142691758877844,0.140468356135393,0.123521835850604,0.122695317681395,0.12026364289508,0.112209070836503,0.111773472429211,0.0959408466626973,0.093876372039281,0.0931472822910543,0.092645576173737,0.081757523010791,0.0644642371337619,0.0622392679316445,0.0569601408468919,0.0538087216919318,0.0313902752927161,0.0236334785104209,0.00193029697619362,0,0,-0.0113180497742671,-0.0182594527782428,-0.0266028198989058,-0.106303727326755,-0.112627534119517,-0.146430457535166,-0.151485213725877,-0.167405095156573,-0.185836716283268,-0.205763511938647,-0.219452019218284,-0.240698713981158,-0.29412497818988
1.42935079105292,0.974938692505526,0.733893917025052,0.464772692295856,0.433633312542692,0.414497782918836,0.412970327317219,0.367829804155484,0.317878518857932,0.28497192188417,0.268613540877468,0.259432774167549,0.258828514656447,0.251436781609201,0.19217023470548,0.181356546971349,0.156482861400894,0.124426616153165,0.113867363626641,0.108365843086259,0.100811944853141,0.0992921431088053,0.0858282031475606,0.0857940630508332,0.0764767932489437,0.0520030019914778,0.0517638533012417,0.0510094501718239,0.0357899559067768,0.0252589037635698,0.020659937429901,0.00674149728655167,0.00546886393466561,0.00251196322485677,0,0,-0.00193438563911667,-0.0280583613916992,-0.0313194901187049,-0.0458820830465704,-0.0509989135014062,-0.0535234066995627,-0.0551533953809025,-0.0692383778437167,-0.158964344137143,-0.170614759437389,-0.186356193629515,-0.215123968325722,-0.26046355310696,-0.327238209432453
